id,наименование,ссылка,"регулярная цена, руб.","промо цена, руб.",бренд
218282,"Сыр Карат плавленный ассорти 25% круг, 130г",https://online.metro-cc.ru/products/130g-syr-plavlenyy-25-karat-assorti-krug-bzmzh,103,79,КАРАТ
132379,"Сыр плавленый 45% Карат Волна брусок, 90г",https://online.metro-cc.ru/products/syr-plavlennyy-45-karat-volna-brusok-90g-bzmzh,39,37,КАРАТ
213941,"Сыр легкий Радость вкуса нарезка 35%, 125г",https://online.metro-cc.ru/products/125g-syr-legkiy-35-radost-vkusa-narezka-bzmzh,144,нет скидки,РАДОСТЬ ВКУСА
228872,"Сыр Предгорье Кавказа сулугуни Халяль 45%, 300г",https://online.metro-cc.ru/products/300g-syr-suluguni-45-predgore-kavkaza-halyal-bzmzh,339,нет скидки,ПРЕДГОРЬЕ КАВКАЗА
635234,"Сыр Ипатов Мастерская сыра Коза в белом с благородной белой плесенью мягкий 50%, 110г",https://online.metro-cc.ru/products/ipatov-koza-v-belom-myagkij-s-plesenyu-110g-bzmzh,409,249,ИПАТОВ
122607,"Сыр Cheese Gallery Лайт кусок 9%, 200г",https://online.metro-cc.ru/products/200g-9-sneese-gallery-lajt-kus-bzmzh,246,нет скидки,CHEESE GALLERY
103360,"Сыр Depardieu Recommande Calvet Ferme 12 месяцев созревания 50%, 250г",https://online.metro-cc.ru/products/calvet-ferme-50-12-mesyacev-250g,499,нет скидки,DEPARDIEU RECOMMANDE
228622,"Сыр Сваля тильзитер 45%, 180г",https://online.metro-cc.ru/products/180g-syr-tilziter-45-svalya-bzmzh,242,нет скидки,СВАЛЯ
653645,"METRO Chef Сыр Адыгейский 45%, ~1.1кг",https://online.metro-cc.ru/products/adygejskij-45-metro-chef-vesovoj,859,нет скидки,METRO CHEF
140700,"Сыр Рикотта Unagrande 50%, 200г",https://online.metro-cc.ru/products/200g-syr-50-rikotta-unagrande-bzmzh,157,нет скидки,UNAGRANDE
220092,"Сыр Columbus Тильзитер 45%, 125г",https://online.metro-cc.ru/products/125g-syr-45-tilziter-columbus-narezka-bzmzh,145,нет скидки,COLUMBUS
218279,"Сыр Карат плавленый с ветчиной слайсы 25%, 130г",https://online.metro-cc.ru/products/130g-syr-plavlenyy-25-karat-s-vetchinoy-slaysy-bzmzh,83,69,КАРАТ
226060,"Сыр мягкий Савушкин продукт Sveza Брынза Нежная 45%, 250г",https://online.metro-cc.ru/products/250g-brynza-nezhnaya-sveza-45-savushkin-produkt-bzmzh,182,нет скидки,САВУШКИН ПРОДУКТ
116706,"METRO Chef Сыр моцарелла Фиордилатт 45%, 125г",https://online.metro-cc.ru/products/125g-45-metro-chef-mocarella-fiordilatt-bzmzh,163,нет скидки,METRO CHEF
217092,"Сыр Pinar рассольный сузме легкий 30%, 275г",https://online.metro-cc.ru/products/275g-syr-rassolnyy-suzme-legkiy-30-pinar-bzmzh,289,нет скидки,PINAR
216923,"aro Сыр Гауда 45%, 200г",https://online.metro-cc.ru/products/200g-syr-gauda-45-aro-bzmzh,152,нет скидки,ARO
222943,"Сыр Oldenburger песто красный 50%, ~1кг",https://online.metro-cc.ru/products/1kg-syr-50-oldenburger-pesto-krasnyy-bzmzh,1 139,789,OLDENBURGER
534752,"Сыр плавленый Hochland со Швейцарским сыром, 200г",https://online.metro-cc.ru/products/hochland-so-shvejcarskim-200g-bzmzh,167,нет скидки,HOCHLAND
208841,"Сыр Unagrande моцарелла чильеджина 45%, 125г",https://online.metro-cc.ru/products/125g-syr-motsarella-45-unagrande-chiledzhina-bzmzh,169,нет скидки,UNAGRANDE
116687,"Сыр плавленый Карат с лососем 45%, 90г",https://online.metro-cc.ru/products/karat-s-lososem-45-90-g-bzmzh,51,47,КАРАТ
663836,"Сыр творожный President Козий Chevre 65%, 140г",https://online.metro-cc.ru/products/kozij-president-140g-bzmzh,409,нет скидки,PRESIDENT
211645,"Сыр Кабош Levenkaas нарезка 45%, 125г",https://online.metro-cc.ru/products/125g-syr-45-kabosh-levenkaas-narezka-bzmzh,226,нет скидки,КАБОШ
215599,"Сыр Endorf Tulyere Doux 50%, 200г",https://online.metro-cc.ru/products/200g-syr-tverdyy-tulyere-doux-50-endorf-bzmzh,349,259,ENDORF
214934,"Сыр плавленный Delissir хоритаки 30%, 350г",https://online.metro-cc.ru/products/350g-syr-plavlenyy-30-horitaki-delissir-bzmzh,252,нет скидки,DELISSIR
533064,"Сыр Cheese Gallery Чеддер белый 50%, 150г",https://online.metro-cc.ru/products/syr-cheese-gallery-chedder-beliy-50-150g,229,нет скидки,CHEESE GALLERY
95362,"Сыр растительный Green Idea Моцарелла 24%, 200г",https://online.metro-cc.ru/products/rastitelnyj-mocarella-green-idea-24-200-g,276,нет скидки,GREEN IDEA
118502,"Сыр Depardieu Recommande Parmedjano Perfetto 24 месяца созревания 45%, 250г",https://online.metro-cc.ru/products/250g-45-parmedjano-perfetto-24m-bzmzh,739,нет скидки,DEPARDIEU RECOMMANDE
103359,"Сыр Depardieu Recommande Manchego Gran Reserva 24 месяца 45%, 250г",https://online.metro-cc.ru/products/manchego-gran-reserva-45-24-mesyaca-250g,749,нет скидки,DEPARDIEU RECOMMANDE
593393,"Сыр Le Superbe Emmentaler полутвердый 50%, 195г",https://online.metro-cc.ru/products/lustenberger-emmentaler-195-g-bzmzh,719,нет скидки,LE SUPERBE
54359,"Сыр Picсante Galbani с голубой плесенью 62%, 125г",https://online.metro-cc.ru/products/s-goluboj-picsante-galbani-125g-bzmzh,359,нет скидки,GALBANI
226209,"Сыр Киприно Гауда полутвердый 45%, 200г",https://online.metro-cc.ru/products/200g-syr-gauda-45-kiprino-kusok-bzmzh,239,нет скидки,КИПРИНО
217805,"Сыр Laime премиум 50%, 200г",https://online.metro-cc.ru/products/200g-syr-premium-50-laime-bzmzh,232,нет скидки,LAIME
31811,"Сыр Moloko Group Страчателла, 200г",https://online.metro-cc.ru/products/moloko-group-strachatella-200g,349,нет скидки,MOLOKO GROUP
562170,"Сыр Unagrande Качокавалло полутвердый 45%, 260г",https://online.metro-cc.ru/products/art_562170,359,нет скидки,UNAGRANDE
516187,"Сыр Bonfesto Моцарелла 1 шар 45%, 100г",https://online.metro-cc.ru/products/mocarella-bonfesto-45-1-shar-100g-bzmzh,139,нет скидки,BONFESTO
118143,"Сыр Умалат Кавказский мягкий 45%, 370г",https://online.metro-cc.ru/products/370g-45-kavkazskij-umalat-bzmzh,359,нет скидки,УМАЛАТ
663846,"Сыр плавленый President Классическая коллекция, 140г",https://online.metro-cc.ru/products/president-klassicheskaya-kollekciya-140g,129,нет скидки,PRESIDENT
120584,"Сыр плавленый Viola Колбаски гриль 50%, 400г",https://online.metro-cc.ru/products/400g-50-viola-kolbaski-gril-bzmzh,329,нет скидки,VIOLA
60919,"Сыр Schonfeld Швейцарский Турмезан твердый нарезка 52%, 125г",https://online.metro-cc.ru/products/schonfeld-swiss-thurmesan-narezka-52-125g-bzmzh,359,нет скидки,SCHONFELD
225644,"METRO Chef Сыр Чечил Коса копченый 45%, 540г",https://online.metro-cc.ru/products/540g-syr-chechil-kosa-45-metro-chef-kopchenyy-bzmzh,679,нет скидки,METRO CHEF
88183,"Сыр плавленый Карат сливочный 45%, 200г",https://online.metro-cc.ru/products/art_88183,119,94,КАРАТ
223257,"Сыр President Greco рассольный 45%, 250г",https://online.metro-cc.ru/products/250g-syr-rassolnyy-45-president-greco-bzmzh,249,нет скидки,PRESIDENT
120585,"Сыр плавленый Viola с креветками 35%, 400г",https://online.metro-cc.ru/products/400g-50-viola-s-krevetkami-bzmzh,329,нет скидки,VIOLA
32417,"Сыр Say Cheese Сырная тарелка №7, 185г",https://online.metro-cc.ru/products/saycheese-tarelka-7-185g-bzmzh,649,нет скидки,SAY CHEESE
655337,"Соус Ferore Инжир фруктово-пряный для сыра, 60г",https://online.metro-cc.ru/products/furore-inzhir-fruktovo-pryanyj-dlya-syra-60g,256,нет скидки,FERORE
21718,"Сыр плавленый President с грибами, 140г",https://online.metro-cc.ru/products/president-s-gribami-8-treugolnikov-140-g-bzmzh,129,нет скидки,PRESIDENT
129717,"Сыр Whitecheese from Zhukovka Камбоцола 50%, 125г",https://online.metro-cc.ru/products/125g-kambocola-50-zhukovka-bzmzh,309,нет скидки,WHITECHEESE FROM ZHUKOVKA
122603,"Сыр Cheese Gallery Эмменталер нарезка 45%, 125г",https://online.metro-cc.ru/products/125g-45-sneese-gallery-emment-slajs-bzmzh,217,нет скидки,CHEESE GALLERY
213128,"Сыр Кабош Kilt нарезка 45%, 125г",https://online.metro-cc.ru/products/125g-syr-kilt-45-kabosh-narezka-bzmzh,229,нет скидки,КАБОШ
226199,"Сыр Киприно Вкусный завтрак полутвердый 50%, 180г",https://online.metro-cc.ru/products/180g-syr-50-kiprino-vkusnyy-zavtrak-kusok-bzmzh,197,нет скидки,КИПРИНО
227591,"Сыр Laplandia Эдам 45%, 120г",https://online.metro-cc.ru/products/120g-syr-edam-45-laplandia-narezka-bzmzh,229,149,LAPLANDIA
222933,"Сыр Ларец вкус топленого молока золотой 50%, 245г",https://online.metro-cc.ru/products/245g-syr-50-larets-zolotoy-vkus-toplyonogo-molok-bzmzh,339,289,ЛАРЕЦ
225501,"Сыр Natura selection Matured Havarti выдержанный 45%, 200г",https://online.metro-cc.ru/products/200g-syr-havarti-45-natura-selection-vyderzh-bzmzh,349,нет скидки,NATURA SELECTION
226200,"Сыр Киприно Маасдам полутвердый 45%, 200г",https://online.metro-cc.ru/products/200g-syr-maasdam-45-kiprino-kusok-bzmzh,279,нет скидки,КИПРИНО
133309,"Сыр лапландский Тысяча озёр нарезка 45%, 150г",https://online.metro-cc.ru/products/laplandskij-tysyacha-ozer-narezka-45-150g-bzmzh,187,нет скидки,ТЫСЯЧА ОЗЁР
231175,"METRO Chef Сыр швейцарский 50%, 200г",https://online.metro-cc.ru/products/metro-chef-syr-shveytsarskiy-50-200g,259,нет скидки,METRO CHEF
106974,"Сыр Карат карамельный десертный плавленый 30%, 230г",https://online.metro-cc.ru/products/karat-karamelnyj-desertnyj-30-230-g,131,нет скидки,КАРАТ
105439,"Сыр Cheese Gallery Гауда нарезка 45%, 125г",https://online.metro-cc.ru/products/cheese-gallery-gauda-slajs-125g,189,нет скидки,CHEESE GALLERY
78119,"Сыр плавленый President Маасдам, 140г",https://online.metro-cc.ru/products/art_78119,129,нет скидки,PRESIDENT
214929,"Сыр плавленый Карат Дружба ломтиками 25%, 130г",https://online.metro-cc.ru/products/130g-syr-plavlenyy-druzhba-25-karat-slaysy-bzmzh,85,74,КАРАТ
226198,"Сыр Киприно Голландский полутвердый 45%, 125г",https://online.metro-cc.ru/products/125g-syr-gollandskiy-45-kiprino-narezka-bzmzh,152,нет скидки,КИПРИНО
72776,"Сыр плавленый President сливочный, 140г",https://online.metro-cc.ru/products/art_72776,129,нет скидки,PRESIDENT
465113,"Сыр плавленый Viola с белыми грибами, 130г",https://online.metro-cc.ru/products/viola-s-belymi-gribami-130-g-bzmzh,113,нет скидки,VIOLA
218916,"Сыр Hochland грюнландер легкий 35%, 400г",https://online.metro-cc.ru/products/400g-syr-gryunlander-35-hochland-legkiy-bzmzh,499,нет скидки,HOCHLAND
640598,"Сыр Ипатов Мастерская сыра Камамбер козий мягкий 50%, 125г",https://online.metro-cc.ru/products/ipatov-masterskaya-kamamber-125-g,499,нет скидки,ИПАТОВ
228798,"Сыр Радость вкуса Gold Маасдам кусок 45%, 200г",https://online.metro-cc.ru/products/200g-syr-maasdam-45-radost-vkusa-gold-kusok-bzmzh,262,нет скидки,РАДОСТЬ ВКУСА
210272,"Буррата Galbani со вкусом песто 50%, 200г",https://online.metro-cc.ru/products/200g-syr-burrata-50-galbani-so-vkusom-pesto-bzmzh,479,нет скидки,GALBANI
116689,"Сыр плавленый Карат с ветчиной 45%, 90г",https://online.metro-cc.ru/products/karat-s-vetchinoj-45-90-g-bzmzh,51,47,КАРАТ
213131,"Сыр Кабош легкий нарезка 30%, 125г",https://online.metro-cc.ru/products/125g-syr-legkiy-30-kabosh-narezka-bzmzh,194,нет скидки,КАБОШ
226167,"Сыр плавленый President Маасдам 45%, 400г",https://online.metro-cc.ru/products/400g-plavlenyy-syr-45-president-maasdam-bzmzh,229,нет скидки,PRESIDENT
216565,"Сыр Viola Royal Cheese Parmesan твердый 40%, 200г",https://online.metro-cc.ru/products/200g-syr-tverd-40-royal-cheese-parmesan-viola-bzmzh,419,нет скидки,VIOLA
214940,"Сыр Natura брынза 45%, 240г",https://online.metro-cc.ru/products/240g-syr-brynza-45-natura-bzmzh,229,нет скидки,NATURA
116705,"METRO Chef Сыр моцарелла Чильеджина 45%, 125г",https://online.metro-cc.ru/products/125g-45-metro-chef-mocarella-chilyedzhina-bzmzh,167,нет скидки,METRO CHEF
31763,"METRO Chef Сыр Сиртос мягкий 45%, 500г",https://online.metro-cc.ru/products/metro-chef-sirtos-myagkij-45-500-g,449,нет скидки,METRO CHEF
639965,"Продукт рассольный Сиртаки Original комбинированный для греческого салата, 1кг",https://online.metro-cc.ru/products/produkt-sirtaki-original-1kg,489,нет скидки,СИРТАКИ
217592,"Сыр Липин бор манчего дель руссо 6 месяцев 50%, 180г",https://online.metro-cc.ru/products/180g-syr-manchego-del-russo-50-lipin-bor-6-mes-bzmzh,519,нет скидки,ЛИПИН БОР
110173,"Сыр Schonfeld Швейцарский Чеддер полутвердый нарезка 53%, 125г",https://online.metro-cc.ru/products/syr-cheddar-schonfeld-narezka-53-125g-bzmzh,369,нет скидки,SCHONFELD
533062,"Сыр Cheese Gallery Чеддер красный 50%, 150г",https://online.metro-cc.ru/products/cheese-gallery-chedder-krasnyj-narezka-45-150g-bzmzh,199,нет скидки,CHEESE GALLERY
123849,"Сыр Ипатов Нешатель с белой плесенью мягкий 55%, 150г",https://online.metro-cc.ru/products/150g-55-ipatov-nyoshatel-bel-ples-bzmzh,409,нет скидки,ИПАТОВ
225155,"Сыр Bridel Le cremiot с белой плесенью 60%, 200г",https://online.metro-cc.ru/products/200g-syr-s-beloy-plesenyu-60-bridel-le-cremiot-bzmzh,409,нет скидки,BRIDEL
112949,"Сыр Cheese Gallery Parmegrino Гойя твердый 40%, 180г",https://online.metro-cc.ru/products/syr-tverdyj-cheese-gallery-parmegrino-gojya-40-180g,419,нет скидки,CHEESE GALLERY
225487,"Сыр Natura selection White&Blue с голубой плесенью 60%, 125г",https://online.metro-cc.ru/products/125g-syr-whiteblue-60-natura-selection-s-plesenyu-bzmzh,389,нет скидки,NATURA SELECTION
228616,"Сыр Schonfeld Швейцарский Чиз полутвердый кусок 53%, 150г",https://online.metro-cc.ru/products/150g-syr-53-schonfeld-swiss-cheese-bzmzh,459,нет скидки,SCHONFELD
57711,"Сыр Moloko Group Раклет 45%, 200г",https://online.metro-cc.ru/products/moloko-group-raklet-bez-zamenitelya-molochnyh-zhirov-45-200-g,339,нет скидки,MOLOKO GROUP
593333,"Сыр Ko&Co Бюш Де Шевр козий с плесенью мягкий 6 дней выдержки 45%, 90г",https://online.metro-cc.ru/products/myagkij-ko-co-s-plesenyu-byush-de-shevr-6-dnej-vyderzhki-45-90g,389,нет скидки,KO&CO
216563,"Сыр Viola Royal Cheese Young твердый 40%, 200г",https://online.metro-cc.ru/products/200g-syr-tverdyy-40-royal-cheese-young-viola-bzmzh,389,нет скидки,VIOLA
217980,"Сыр Pinar бейаз мягкий сливочный 62%, 180г",https://online.metro-cc.ru/products/180g-syr-myagkiy-slivochnyy-beyaz-62-pinar-bzmzh,194,нет скидки,PINAR
31810,"Сыр рассольный Moloko Group Буррата 50%, 150г",https://online.metro-cc.ru/products/moloko-group-burrata-150-g,369,нет скидки,MOLOKO GROUP
21714,"Сыр плавленый President с ветчиной, 140г",https://online.metro-cc.ru/products/president-s-vetchinoj-8-treugolnikov-140-g-bzmzh,129,нет скидки,PRESIDENT
135189,"Сыр плавленый Viola лосось 35%, 400г",https://online.metro-cc.ru/products/plavlennyj-viola-losos-35-400g-bzmzh,329,нет скидки,VIOLA
593629,"Сыр Ko&Co Бюш Де Шевр мягкий с плесенью в золе 45%, 85г",https://online.metro-cc.ru/products/byush-de-shevr-v-zole-koco-85-g,369,нет скидки,KO&CO
226597,"Сыр рассольный Natura Traditional 52.5%, 250г",https://online.metro-cc.ru/products/250g-syr-rassolnyy-525-natura-traditional-bzmzh,179,нет скидки,NATURA
211634,"Сыр Кабош Maestro Batista Maturo 50%, 180г",https://online.metro-cc.ru/products/180g-syr-50-kabosh-maestro-battista-maturo-bzmzh,399,нет скидки,КАБОШ
217593,"Сыр Липин бор грюйер молодой 3 месяца 50%, 180г",https://online.metro-cc.ru/products/180g-syr-gryuyer-molodoy-50-lipin-bor-3-mes-bzmzh,389,нет скидки,ЛИПИН БОР
88182,"Сыр плавленый Карат с кусочками ветчины, 200г",https://online.metro-cc.ru/products/art_88182,119,94,КАРАТ
216557,"Сыр Viola плавленный курочка гриль 35%, 400г",https://online.metro-cc.ru/products/400g-syr-plavlenyy-35-viola-kurochka-gril-bzmzh,329,нет скидки,VIOLA
528064,"Сыр плавленый Valio Viola с беконом, 400г",https://online.metro-cc.ru/products/valio-viola-s-bekonom-400-g-bzmzh,329,нет скидки,VIOLA
117576,"Сыр Радость вкуса Маасдам Gold полутвердый слайсы 45%, 125г",https://online.metro-cc.ru/products/maasdam-gold-radost-vkusa-slajsy-45-125g-bzmzh,179,нет скидки,РАДОСТЬ ВКУСА
216564,"Сыр Viola Royal Cheese Classic твердый 40%, 200г",https://online.metro-cc.ru/products/200g-syr-tverdyy-40-royal-cheese-classic-viola-bzmzh,419,нет скидки,VIOLA
662320,"Сыр Viola Четыре Сыра плавленый 45%, 130г",https://online.metro-cc.ru/products/valio-viola-chetyre-8-porcij-45-130g-bzmzh,113,нет скидки,VIOLA
137354,"Сыр плавленый Viola с лисичками нарезка 45%, 140г",https://online.metro-cc.ru/products/syr-plavlennyy-viola-s-lisichkami-narezka-45-140g-bzmzh,110,нет скидки,VIOLA
135188,"Сыр плавленый Viola копченый лосось 45%, 130г",https://online.metro-cc.ru/products/plavlennyj-viola-kopchenyj-losos-45-130g,113,нет скидки,VIOLA
627243,"Сыр Дар Гор овечий 48%, 150г",https://online.metro-cc.ru/products/dar-gor-48-v-u-150g,297,нет скидки,ДАР ГОР
44357,"Сыр Jalo Kerma Легкий нарезка 30%, 140г",https://online.metro-cc.ru/products/syr-jalo-kerma-legkij-30-fasovannyj-narezka-140-g,186,нет скидки,JALO KERMA
213127,"Сыр Кабош Kilt нарезка 45%, 180г",https://online.metro-cc.ru/products/180g-syr-kilt-45-kabosh-kusok-bzmzh,319,нет скидки,КАБОШ
213119,"Сыр Кабош Casa Brava кусок 50%, 180г",https://online.metro-cc.ru/products/180g-syr-casa-brava-50-kabosh-kusok-bzmzh,339,нет скидки,КАБОШ
217089,"Сыр Pinar рассольный сузме 45%, 275г",https://online.metro-cc.ru/products/275g-syr-rassolnyy-suzme-45-pinar-bzmzh,289,нет скидки,PINAR
623195,"Сыр Alti Бри мягкий с белой плесенью снек 60%, 180г",https://online.metro-cc.ru/products/bri-alti-snek-180g-bzmzh,409,279,ALTI
95360,"Сыр растительный Green Idea Пармезан тертый на основе крахмала 26%, 200г",https://online.metro-cc.ru/products/rastitelnyj-parmezan-green-idea-26-200-g,294,нет скидки,GREEN IDEA
213130,"Сыр Кабош легкий кусок 30%, 180г",https://online.metro-cc.ru/products/180g-syr-legkiy-30-kabosh-kusok-bzmzh,273,нет скидки,КАБОШ
216562,"Сыр Viola плавленный ветчина нарезка 45%, 140г",https://online.metro-cc.ru/products/140g-syr-plavlenyy-45-viola-vetchina-narezka-bzmzh,110,нет скидки,VIOLA
225494,"Сыр Natura selection Matured Havarti выдержанный 45%, 150г",https://online.metro-cc.ru/products/150g-syr-havarti-45-natura-selection-vyderzh-nar-bzmzh,263,нет скидки,NATURA SELECTION
655339,"Соус Ferore Груша фруктово-пряный для сыра, 60г",https://online.metro-cc.ru/products/furore-grusha-fruktovo-pryanyj-dlya-syra-60g,256,нет скидки,FERORE
203935,"Сыр Bergstolz Matterhorn 6 месяцев выдержки 50%, 100г",https://online.metro-cc.ru/products/100g-syr-50-bergstolz-matterhorn-6-mes-vyderzh-bzmzh,215,нет скидки,BERGSTOLZ
226962,"Сыр Карат плавленный сливочный с грибами 45%, 200г",https://online.metro-cc.ru/products/200g-syr-plavlenyy-45-karat-slivochnyy-s-gribami-bzmzh,119,94,КАРАТ
211639,"Сыр Кабош Maestro Batista Classico нарезка 50%, 125г",https://online.metro-cc.ru/products/125g-syr-50-kabosh-maestro-battista-classico-nar-bzmzh,246,нет скидки,КАБОШ
31813,"Сыр Moloko Group Моцарелла, 125г",https://online.metro-cc.ru/products/moloko-group-mocarella-125-g,163,нет скидки,MOLOKO GROUP
217981,"Крем-сыр Pinar Labne чеснок-зеленый лук 60%, 180г",https://online.metro-cc.ru/products/180g-krem-syr-labne-60-pinar-chesnok-zelen-luk-bzmzh,182,нет скидки,PINAR
211344,"Сыр Columbus Маасдам копченый нарезка 45%, 125г",https://online.metro-cc.ru/products/125g-syr-maasdam-45-columbus-kopchenyy-narezka-bzmzh,212,нет скидки,COLUMBUS
516186,"Сыр Bonfesto Моцарелла 5 шаров 45%, 125г",https://online.metro-cc.ru/products/mocarella-bonfesto-45-5-sharov-125g-bzmzh,174,нет скидки,BONFESTO
203415,"Сыр Карат плавленый кисломолочный, 90г",https://online.metro-cc.ru/products/90g-syr-plavlenyy-45-karat-kislomolochnyy-bzmzh,39,37,КАРАТ
208842,"Сыр Unagrande моцарелла фиор ди латте 45%, 125г",https://online.metro-cc.ru/products/125g-syr-motsarella-45-unagrande-fior-di-latte-bzmzh,165,нет скидки,UNAGRANDE
228765,"Сыр Радость вкуса для жарки 45%, 200г",https://online.metro-cc.ru/products/200g-syr-dlya-zharki-45-radost-vkusa-bzmzh,169,нет скидки,РАДОСТЬ ВКУСА
14603,"Сыр Карат Дружба плавленый 45%, 230г",https://online.metro-cc.ru/products/karat-druzhba-45-230-g,149,нет скидки,КАРАТ
14585,"Сыр Карат Янтарь плавленый 45%, 230г",https://online.metro-cc.ru/products/karat-yantar-45-230-g,149,нет скидки,КАРАТ
142648,"Сыр творожный Viola оливки-розмарин 68%, 150г",https://online.metro-cc.ru/products/150g-syr-tvorozhnyy-68-viola-olivkirozmarin-bzmzh,125,нет скидки,VIOLA
666473,"Сыр плавленый Viola Четыре сыра в ломтиках 45%, 140г",https://online.metro-cc.ru/products/viola-slivochnyj-45-lomtiki-140g,110,нет скидки,VIOLA
223266,"METRO Chef Сыр маасдам 45%, 200г",https://online.metro-cc.ru/products/200g-syr-maasdam-45-metro-chef-bzmzh,219,нет скидки,METRO CHEF
234234,"Сыр рикотта Galbani козий 34%, 230г",https://online.metro-cc.ru/products/syr-rikotta-galbani-koziy-34-230g,349,нет скидки,GALBANI
215076,"aro Продукт молокосодержащий сливочный 40%, 500г",https://online.metro-cc.ru/products/05-kg-molokosod-prod-slivochnyy-40-aro,174,нет скидки,ARO
228873,"Сыр Предгорье Кавказа майкопский Халяль 45%, 300г",https://online.metro-cc.ru/products/300g-syr-maykopskiy-45-predgore-kavkaza-halyal-bzmzh,319,нет скидки,ПРЕДГОРЬЕ КАВКАЗА
120652,"Сыр творожный Экомилк 60%, 400г",https://online.metro-cc.ru/products/400g-60-ekomilk-bzmzh,209,нет скидки,ЭКОМИЛК
390227,"Сыр Ламбер полутвердый 50%, 230г",https://online.metro-cc.ru/products/lamber-50230g-bzmzh,269,239,ЛАМБЕР
76003,"Сыр Брест-Литовск Финский 45%, 200г",https://online.metro-cc.ru/products/art_76003,194,169,БРЕСТ-ЛИТОВСК
666858,"Сыр Bridel Blue Cheese с голубой плесенью 51%, 100г",https://online.metro-cc.ru/products/bridel-blue-cheese-s-goluboj-51-100g,309,189,BRIDEL
203756,"Сыр Viola маасдам нарезка 45%, 120г",https://online.metro-cc.ru/products/120g-syr-45-viola-maasdam-narezka-bzmzh,206,149,VIOLA
13292,"Сыр Cooking Кремчиз мягкий 70%, 2.25кг",https://online.metro-cc.ru/products/cooking-kremchiz-225kg-bzmzh,1 199,нет скидки,COOKING
639888,"Сыр творожный President Professionnel Cream Cheese сливочный 65%, 2.2кг",https://online.metro-cc.ru/products/president-22kg-bzmzh,1 263,нет скидки,PRESIDENT PROFESSIONNEL
13270,"Сыр Cooking Кремчиз мягкий 70%, 5.5кг",https://online.metro-cc.ru/products/cooking-kremchiz-55kg-bzmzh,2 968,нет скидки,COOKING
650351,"Сыр Hochland Cremette творожный 65%, 800г",https://online.metro-cc.ru/products/hochland-cremette-800g-bzmzh,579,нет скидки,HOCHLAND
589172,"Сыр Le Superbe Cheddar полутвердый 50%, ~1.8кг",https://online.metro-cc.ru/products/lustenberger-cheddar-15kg-bzmzh,2 479,нет скидки,LE SUPERBE
225276,"Сыр творожный President сливочный 56%, 140г",https://online.metro-cc.ru/products/140g-syr-tvorozhnyy-56-president-slivochnyy-bzmzh,120,84,PRESIDENT
561793,"Сыр плавленый Viola сливочный, 200г",https://online.metro-cc.ru/products/viola-slivochnyj-200-g-bzmzh,182,119,VIOLA
212494,"Сыр Laime Маасдам кусок 45%, 200г",https://online.metro-cc.ru/products/200g-syr-maasdam-45-laime-kusok-bzmzh,289,209,LAIME
573688,"Сыр плавленый Карат сливочный, 400г",https://online.metro-cc.ru/products/karat-slivochnyj-400g-bzmzh,245,169,КАРАТ
343392,"Сыр творожный Hochland Cremette Professional 65%, 2кг",https://online.metro-cc.ru/products/hochland-cremette-professional-2kg-bzmzh,1 098,нет скидки,HOCHLAND
516326,"Сыр Сиртаки Classic рассольный для греческого салата, 330г",https://online.metro-cc.ru/products/sirtaki-classic-dlya-grecheskogo-salata-330-g-bzmzh,222,нет скидки,СИРТАКИ
591767,"Сыр Le Superbe Le Gruyere полутвердый 50%, ~1.5кг",https://online.metro-cc.ru/products/lustenberger-le-gruyere-15kg-bzmzh,4 409,нет скидки,LE SUPERBE
90982,"Сыр-мусс творожный President Прованс сливочный, 120г",https://online.metro-cc.ru/products/president-120g-bzmzh,132,99,PRESIDENT
621733,"METRO Chef Сыр Эмменталер 45%, ~1кг",https://online.metro-cc.ru/products/emmentaler-metro-chef-45-brusok-1-kg,1 359,899,METRO CHEF
567733,"Сыр Тревиль Камамбер Классический с белой плесенью, 130г",https://online.metro-cc.ru/products/art_567733,239,199,ТРЕВИЛЬ
591769,"Сыр Le Superbe Diabolo Gourmet твердый 50%, ~1.2кг",https://online.metro-cc.ru/products/lustenberger-diabolo-gourmet-50-12kg-bzmzh,3 419,нет скидки,LE SUPERBE
110477,"METRO Chef Сыр Грюйер 50%, ~400г",https://online.metro-cc.ru/products/gryujer-metro-chef-50-04-kg,4 149,нет скидки,METRO CHEF
368476,"Сыр Hochland Cremette творожный 65%, 10кг",https://online.metro-cc.ru/products/hochland-cremette-10kg-bzmzh,5 058,нет скидки,HOCHLAND
530731,"Сыр La Paulina Моцарелла 42%, ~3.3кг",https://online.metro-cc.ru/products/mocarella-la-paulina-41-35kg-bzmzh,768,нет скидки,LA PAULINA
517948,"Сыр Рокфорти Молодея с голубой плесенью 55%, ~2.6кг",https://online.metro-cc.ru/products/s-goluboj-rokforti-55-26kg-bzmzh,1 428,нет скидки,РОКФОРТИ МОЛОДЕЯ
226062,"Сыр мягкий Савушкин продукт Sveza Фета Нежная 45%, 250г",https://online.metro-cc.ru/products/250g-feta-nezhnaya-sveza-45-savushkin-produkt-bzmzh,189,нет скидки,САВУШКИН ПРОДУКТ
591773,"Сыр Le Superbe Saint Christoph мягкий 47%, ~1.7кг",https://online.metro-cc.ru/products/lustenberger-saint-christoph-le-superbe-17kg-bzmzh,3 159,нет скидки,LE SUPERBE
